name	month	Gender	Ethnicity	IEP	satisfactory	mildly.chronic	moderately.chronic	chronic
Syracuse Latin School	1	Female	Black	Yes	1	0	0	0
Syracuse Latin School	1	Female	Hispanic	No	4	2	2	0
Syracuse Latin School	1	Female	Other	No	4	2	0	0
Syracuse Latin School	1	Female	Other	Yes	1	0	0	0
Syracuse Latin School	1	Female	White	No	24	7	1	1
Syracuse Latin School	1	Female	White	Yes	4	1	0	1
Syracuse Latin School	1	Male	Black	No	21	6	1	2
Syracuse Latin School	1	Male	Black	Yes	0	1	1	0
Syracuse Latin School	1	Male	Hispanic	No	2	2	0	0
Syracuse Latin School	1	Male	Other	No	8	0	0	0
Syracuse Latin School	1	Male	Other	Yes	1	0	0	0
Syracuse Latin School	1	Male	White	No	21	4	1	1
Syracuse Latin School	1	Male	White	Yes	9	0	0	0
Syracuse Latin School	2	Female	Black	No	25	2	1	0
Syracuse Latin School	2	Female	Black	Yes	1	0	0	0
Syracuse Latin School	2	Female	Hispanic	No	6	2	0	0
Syracuse Latin School	2	Female	Other	No	5	1	0	0
Syracuse Latin School	2	Female	Other	Yes	1	0	0	0
Syracuse Latin School	2	Female	White	No	28	2	1	1
Syracuse Latin School	2	Female	White	Yes	5	0	1	0
Syracuse Latin School	2	Male	Black	No	27	2	0	1
Syracuse Latin School	2	Male	Black	Yes	2	0	0	0
Syracuse Latin School	2	Male	Hispanic	No	3	1	0	0
Syracuse Latin School	2	Male	Other	No	8	0	0	0
Syracuse Latin School	2	Male	Other	Yes	1	0	0	0
Syracuse Latin School	2	Male	White	No	23	2	0	1
Syracuse Latin School	2	Male	White	Yes	7	0	2	0
Syracuse Latin School	3	Female	Black	No	18	5	4	1
Syracuse Latin School	3	Female	Black	Yes	1	0	0	0
Syracuse Latin School	3	Female	Hispanic	No	4	0	3	1
Syracuse Latin School	3	Female	Other	No	2	2	2	0
Syracuse Latin School	3	Female	Other	Yes	0	1	0	0
Syracuse Latin School	3	Female	White	No	19	8	3	2
Syracuse Latin School	3	Female	White	Yes	3	1	2	0
Syracuse Latin School	3	Male	Black	No	15	8	5	2
Syracuse Latin School	3	Male	Black	Yes	0	1	1	0
Syracuse Latin School	3	Male	Hispanic	No	2	2	0	0
Syracuse Latin School	3	Male	Other	No	4	3	1	0
Syracuse Latin School	3	Male	Other	Yes	1	0	0	0
Syracuse Latin School	3	Male	White	No	14	6	4	2
Syracuse Latin School	3	Male	White	Yes	5	1	3	0
Syracuse Latin School	4	Female	Black	No	18	1	7	2
Syracuse Latin School	4	Female	Black	Yes	1	0	0	0
Syracuse Latin School	4	Female	Hispanic	No	2	4	2	0
Syracuse Latin School	4	Female	Other	No	4	1	1	0
Syracuse Latin School	4	Female	Other	Yes	1	0	0	0
Syracuse Latin School	4	Female	White	No	23	4	2	3
Syracuse Latin School	4	Female	White	Yes	2	1	1	2
Syracuse Latin School	4	Male	Black	No	20	4	6	0
Syracuse Latin School	4	Male	Black	Yes	0	1	1	0
Syracuse Latin School	4	Male	Hispanic	No	1	1	1	1
Syracuse Latin School	4	Male	Other	No	4	4	0	0
Syracuse Latin School	4	Male	Other	Yes	1	0	0	0
Syracuse Latin School	4	Male	White	No	12	8	3	3
Syracuse Latin School	4	Male	White	Yes	8	0	1	0
Syracuse Latin School	5	Female	Black	No	20	4	3	1
Syracuse Latin School	5	Female	Black	Yes	1	0	0	0
Syracuse Latin School	5	Female	Hispanic	No	5	2	1	0
Syracuse Latin School	5	Female	Other	No	4	0	2	0
Syracuse Latin School	5	Female	Other	Yes	1	0	0	0
Syracuse Latin School	5	Female	White	No	20	3	7	1
Syracuse Latin School	5	Female	White	Yes	4	1	0	0
Syracuse Latin School	5	Male	Black	No	24	3	3	0
Syracuse Latin School	5	Male	Black	Yes	1	0	1	0
Syracuse Latin School	5	Male	Hispanic	No	3	0	0	1
Syracuse Latin School	5	Male	Other	No	7	1	0	0
Syracuse Latin School	5	Male	Other	Yes	0	0	1	0
Syracuse Latin School	5	Male	White	No	17	4	2	3
Syracuse Latin School	5	Male	White	Yes	6	3	0	0
Syracuse Latin School	6	Female	Black	No	21	4	2	1
Syracuse Latin School	6	Female	Black	Yes	0	1	0	0
Syracuse Latin School	6	Female	Hispanic	No	4	0	4	0
Syracuse Latin School	6	Female	Other	No	2	4	0	0
Syracuse Latin School	6	Female	Other	Yes	0	0	1	0
Syracuse Latin School	6	Female	White	No	19	6	6	0
Syracuse Latin School	6	Female	White	Yes	1	2	2	0
Syracuse Latin School	6	Male	Black	No	20	4	4	2
Syracuse Latin School	6	Male	Black	Yes	0	2	0	0
Syracuse Latin School	6	Male	Hispanic	No	2	0	2	0
Syracuse Latin School	6	Male	Other	No	6	2	0	0
Syracuse Latin School	6	Male	Other	Yes	1	0	0	0
Syracuse Latin School	6	Male	White	No	18	4	1	1
Syracuse Latin School	6	Male	White	Yes	5	3	1	0
Syracuse Latin School	7	Female	Black	No	23	1	4	0
Syracuse Latin School	7	Female	Black	Yes	1	0	0	0
Syracuse Latin School	7	Female	Hispanic	No	7	0	0	1
Syracuse Latin School	7	Female	Other	No	5	1	0	0
Syracuse Latin School	7	Female	Other	Yes	0	0	0	1
Syracuse Latin School	7	Female	White	No	22	4	1	4
Syracuse Latin School	7	Female	White	Yes	4	0	0	1
Syracuse Latin School	7	Male	Black	No	24	5	1	0
Syracuse Latin School	7	Male	Black	Yes	0	0	1	1
Syracuse Latin School	7	Male	Hispanic	No	2	1	1	0
Syracuse Latin School	7	Male	Other	No	6	1	0	1
Syracuse Latin School	7	Male	Other	Yes	0	0	1	0
Syracuse Latin School	7	Male	White	No	18	2	0	4
Syracuse Latin School	7	Male	White	Yes	7	0	2	0
Syracuse Latin School	8	Female	Black	No	11	8	7	2
Syracuse Latin School	8	Female	Black	Yes	0	0	1	0
Syracuse Latin School	8	Female	Hispanic	No	2	3	2	1
Syracuse Latin School	8	Female	Other	No	4	1	1	0
Syracuse Latin School	8	Female	Other	Yes	0	1	0	0
Syracuse Latin School	8	Female	White	No	21	4	5	1
Syracuse Latin School	8	Female	White	Yes	1	4	0	0
Syracuse Latin School	8	Male	Black	No	18	6	4	1
Syracuse Latin School	8	Male	Black	Yes	0	0	0	1
Syracuse Latin School	8	Male	Hispanic	No	4	0	0	0
Syracuse Latin School	8	Male	Other	No	6	1	1	0
Syracuse Latin School	8	Male	Other	Yes	1	0	0	0
Syracuse Latin School	8	Male	White	No	17	5	1	1
Syracuse Latin School	8	Male	White	Yes	4	1	4	0
Syracuse Latin School	9	Female	Black	No	21	4	2	1
Syracuse Latin School	9	Female	Black	Yes	0	0	1	0
Syracuse Latin School	9	Female	Hispanic	No	5	1	1	0
Syracuse Latin School	9	Female	Other	No	5	0	1	0
Syracuse Latin School	9	Female	Other	Yes	1	0	0	0
Syracuse Latin School	9	Female	White	No	24	2	5	0
Syracuse Latin School	9	Female	White	Yes	4	0	0	1
Syracuse Latin School	9	Male	Black	No	24	4	1	0
Syracuse Latin School	9	Male	Black	Yes	1	0	0	0
Syracuse Latin School	9	Male	Hispanic	No	3	1	0	0
Syracuse Latin School	9	Male	Other	No	8	0	0	0
Syracuse Latin School	9	Male	Other	Yes	0	0	1	0
Syracuse Latin School	9	Male	White	No	17	4	2	2
Syracuse Latin School	9	Male	White	Yes	8	1	0	0
Syracuse Latin School	10	Female	Black	No	25	0	0	3
Syracuse Latin School	10	Female	Black	Yes	1	0	0	0
Syracuse Latin School	10	Female	Hispanic	No	6	0	0	1
Syracuse Latin School	10	Female	Other	No	6	0	0	0
Syracuse Latin School	10	Female	Other	Yes	1	0	0	0
Syracuse Latin School	10	Female	White	No	30	0	0	1
Syracuse Latin School	10	Female	White	Yes	5	0	0	0
Syracuse Latin School	10	Male	Black	No	29	0	0	0
Syracuse Latin School	10	Male	Black	Yes	1	0	0	0
Syracuse Latin School	10	Male	Hispanic	No	4	0	0	0
Syracuse Latin School	10	Male	Other	No	8	0	0	0
Syracuse Latin School	10	Male	Other	Yes	1	0	0	0
Syracuse Latin School	10	Male	White	No	25	0	0	0
Syracuse Latin School	10	Male	White	Yes	9	0	0	0
Twilight Academy @ Corcoran	1	Female	Black	No	14	1	0	0
Twilight Academy @ Corcoran	1	Female	Black	Yes	1	0	0	0
Twilight Academy @ Corcoran	1	Female	Hispanic	No	5	0	0	0
Twilight Academy @ Corcoran	1	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	1	Male	Black	No	15	5	0	0
Twilight Academy @ Corcoran	1	Male	Black	Yes	1	0	0	0
Twilight Academy @ Corcoran	1	Male	Hispanic	No	4	0	0	0
Twilight Academy @ Corcoran	1	Male	Other	No	1	0	0	0
Twilight Academy @ Corcoran	1	Male	Other	Yes	1	0	0	0
Twilight Academy @ Corcoran	1	Male	White	No	2	0	0	0
Twilight Academy @ Corcoran	2	Female	Black	No	13	0	0	3
Twilight Academy @ Corcoran	2	Female	Hispanic	No	4	0	0	1
Twilight Academy @ Corcoran	2	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	2	Male	Black	No	13	0	1	5
Twilight Academy @ Corcoran	2	Male	Black	Yes	1	0	0	0
Twilight Academy @ Corcoran	2	Male	Hispanic	No	2	0	0	3
Twilight Academy @ Corcoran	2	Male	Other	No	2	0	0	0
Twilight Academy @ Corcoran	2	Male	Other	Yes	1	0	0	0
Twilight Academy @ Corcoran	2	Male	White	No	1	0	0	1
Twilight Academy @ Corcoran	3	Female	Black	No	11	2	1	1
Twilight Academy @ Corcoran	3	Female	Hispanic	No	2	2	0	1
Twilight Academy @ Corcoran	3	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	3	Male	Black	No	9	7	3	2
Twilight Academy @ Corcoran	3	Male	Black	Yes	1	0	0	0
Twilight Academy @ Corcoran	3	Male	Hispanic	No	1	0	4	0
Twilight Academy @ Corcoran	3	Male	Other	No	2	0	0	0
Twilight Academy @ Corcoran	3	Male	Other	Yes	1	0	0	0
Twilight Academy @ Corcoran	3	Male	White	No	1	0	1	0
Twilight Academy @ Corcoran	4	Female	Black	No	9	1	1	0
Twilight Academy @ Corcoran	4	Female	Black	Yes	1	0	1	0
Twilight Academy @ Corcoran	4	Female	Hispanic	No	4	0	0	0
Twilight Academy @ Corcoran	4	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	4	Male	Black	No	14	1	3	1
Twilight Academy @ Corcoran	4	Male	Hispanic	No	0	0	3	0
Twilight Academy @ Corcoran	4	Male	Other	No	0	1	0	0
Twilight Academy @ Corcoran	4	Male	White	No	1	0	0	0
Twilight Academy @ Corcoran	5	Female	Black	No	11	0	0	0
Twilight Academy @ Corcoran	5	Female	Black	Yes	2	0	0	0
Twilight Academy @ Corcoran	5	Female	Hispanic	No	4	0	0	0
Twilight Academy @ Corcoran	5	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	5	Male	Black	No	21	0	0	1
Twilight Academy @ Corcoran	5	Male	Hispanic	No	3	0	0	0
Twilight Academy @ Corcoran	5	Male	Other	No	1	0	0	0
Twilight Academy @ Corcoran	5	Male	White	No	1	0	0	0
Twilight Academy @ Corcoran	6	Female	Black	No	6	4	4	3
Twilight Academy @ Corcoran	6	Female	Black	Yes	0	1	2	2
Twilight Academy @ Corcoran	6	Female	Hispanic	No	1	0	3	0
Twilight Academy @ Corcoran	6	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	6	Female	White	No	1	0	0	1
Twilight Academy @ Corcoran	6	Male	Black	No	5	6	8	9
Twilight Academy @ Corcoran	6	Male	Black	Yes	0	0	0	2
Twilight Academy @ Corcoran	6	Male	Hispanic	No	2	1	0	0
Twilight Academy @ Corcoran	6	Male	Other	No	0	1	0	0
Twilight Academy @ Corcoran	6	Male	Other	Yes	0	0	1	0
Twilight Academy @ Corcoran	6	Male	White	No	0	1	1	0
Twilight Academy @ Corcoran	7	Female	Black	No	5	5	2	7
Twilight Academy @ Corcoran	7	Female	Black	Yes	1	0	0	5
Twilight Academy @ Corcoran	7	Female	Hispanic	No	1	1	0	2
Twilight Academy @ Corcoran	7	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	7	Female	White	No	0	0	1	2
Twilight Academy @ Corcoran	7	Male	Black	No	2	1	7	18
Twilight Academy @ Corcoran	7	Male	Black	Yes	0	0	1	1
Twilight Academy @ Corcoran	7	Male	Hispanic	No	1	1	0	1
Twilight Academy @ Corcoran	7	Male	Other	No	1	0	0	1
Twilight Academy @ Corcoran	7	Male	Other	Yes	0	0	0	1
Twilight Academy @ Corcoran	7	Male	White	No	0	0	1	1
Twilight Academy @ Corcoran	8	Female	Black	No	6	2	3	18
Twilight Academy @ Corcoran	8	Female	Black	Yes	1	1	2	3
Twilight Academy @ Corcoran	8	Female	Hispanic	No	0	1	1	0
Twilight Academy @ Corcoran	8	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	8	Female	White	No	0	0	0	3
Twilight Academy @ Corcoran	8	Male	Black	No	3	3	7	19
Twilight Academy @ Corcoran	8	Male	Black	Yes	0	1	1	4
Twilight Academy @ Corcoran	8	Male	Hispanic	No	0	1	0	3
Twilight Academy @ Corcoran	8	Male	Other	No	0	1	0	1
Twilight Academy @ Corcoran	8	Male	Other	Yes	0	0	1	2
Twilight Academy @ Corcoran	8	Male	White	No	0	0	1	2
Twilight Academy @ Corcoran	9	Female	Black	No	2	2	5	27
Twilight Academy @ Corcoran	9	Female	Black	Yes	1	0	1	6
Twilight Academy @ Corcoran	9	Female	Hispanic	No	0	1	0	2
Twilight Academy @ Corcoran	9	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	9	Female	White	No	1	0	0	2
Twilight Academy @ Corcoran	9	Male	Black	No	4	4	6	30
Twilight Academy @ Corcoran	9	Male	Black	Yes	0	0	1	5
Twilight Academy @ Corcoran	9	Male	Hispanic	No	0	0	1	5
Twilight Academy @ Corcoran	9	Male	Other	No	0	0	1	2
Twilight Academy @ Corcoran	9	Male	Other	Yes	0	0	0	4
Twilight Academy @ Corcoran	9	Male	White	No	0	0	0	3
Twilight Academy @ Corcoran	10	Female	Black	No	21	0	0	14
Twilight Academy @ Corcoran	10	Female	Black	Yes	4	0	0	4
Twilight Academy @ Corcoran	10	Female	Hispanic	No	3	0	0	0
Twilight Academy @ Corcoran	10	Female	Other	No	1	0	0	0
Twilight Academy @ Corcoran	10	Female	White	No	1	0	0	2
Twilight Academy @ Corcoran	10	Male	Black	No	25	0	0	19
Twilight Academy @ Corcoran	10	Male	Black	Yes	3	0	0	3
Twilight Academy @ Corcoran	10	Male	Hispanic	No	5	0	0	1
Twilight Academy @ Corcoran	10	Male	Other	No	3	0	0	0
Twilight Academy @ Corcoran	10	Male	Other	Yes	2	0	0	2
Twilight Academy @ Corcoran	10	Male	White	No	2	0	0	1
Twilight Academy @ Fowler	1	Female	Black	No	0	0	1	10
Twilight Academy @ Fowler	1	Female	Black	Yes	0	0	0	4
Twilight Academy @ Fowler	1	Female	Hispanic	No	0	0	2	7
Twilight Academy @ Fowler	1	Female	Hispanic	Yes	0	0	0	1
Twilight Academy @ Fowler	1	Female	White	No	0	0	0	7
Twilight Academy @ Fowler	1	Female	White	Yes	0	0	0	2
Twilight Academy @ Fowler	1	Male	Black	No	2	1	2	15
Twilight Academy @ Fowler	1	Male	Black	Yes	0	2	0	4
Twilight Academy @ Fowler	1	Male	Hispanic	No	0	0	3	4
Twilight Academy @ Fowler	1	Male	Hispanic	Yes	0	0	0	1
Twilight Academy @ Fowler	1	Male	Other	No	0	0	0	2
Twilight Academy @ Fowler	1	Male	White	No	0	1	2	3
Twilight Academy @ Fowler	1	Male	White	Yes	0	1	1	1
Twilight Academy @ Fowler	2	Female	Black	No	0	0	0	11
Twilight Academy @ Fowler	2	Female	Black	Yes	1	1	0	1
Twilight Academy @ Fowler	2	Female	Hispanic	No	1	2	3	2
Twilight Academy @ Fowler	2	Female	Hispanic	Yes	0	0	0	1
Twilight Academy @ Fowler	2	Female	White	No	0	1	0	5
Twilight Academy @ Fowler	2	Female	White	Yes	0	0	2	0
Twilight Academy @ Fowler	2	Male	Black	No	5	3	3	9
Twilight Academy @ Fowler	2	Male	Black	Yes	2	0	0	4
Twilight Academy @ Fowler	2	Male	Hispanic	No	2	0	1	4
Twilight Academy @ Fowler	2	Male	Hispanic	Yes	0	0	0	1
Twilight Academy @ Fowler	2	Male	Other	No	0	0	0	2
Twilight Academy @ Fowler	2	Male	White	No	0	3	2	1
Twilight Academy @ Fowler	2	Male	White	Yes	0	0	0	3
Twilight Academy @ Fowler	3	Female	Black	No	2	0	4	4
Twilight Academy @ Fowler	3	Female	Black	Yes	0	0	0	2
Twilight Academy @ Fowler	3	Female	Hispanic	No	0	1	2	4
Twilight Academy @ Fowler	3	Female	Hispanic	Yes	0	0	1	0
Twilight Academy @ Fowler	3	Female	White	No	1	0	0	5
Twilight Academy @ Fowler	3	Female	White	Yes	0	0	0	2
Twilight Academy @ Fowler	3	Male	Black	No	3	2	4	6
Twilight Academy @ Fowler	3	Male	Black	Yes	2	0	1	3
Twilight Academy @ Fowler	3	Male	Hispanic	No	0	0	2	6
Twilight Academy @ Fowler	3	Male	Other	No	1	0	0	0
Twilight Academy @ Fowler	3	Male	White	No	0	1	4	1
Twilight Academy @ Fowler	3	Male	White	Yes	0	0	0	3
Twilight Academy @ Fowler	4	Female	Black	No	1	2	0	3
Twilight Academy @ Fowler	4	Female	Black	Yes	0	0	1	1
Twilight Academy @ Fowler	4	Female	Hispanic	No	0	2	1	3
Twilight Academy @ Fowler	4	Female	Hispanic	Yes	0	0	0	1
Twilight Academy @ Fowler	4	Female	White	No	0	0	0	2
Twilight Academy @ Fowler	4	Female	White	Yes	0	0	0	1
Twilight Academy @ Fowler	4	Male	Black	No	4	0	4	8
Twilight Academy @ Fowler	4	Male	Black	Yes	0	0	2	1
Twilight Academy @ Fowler	4	Male	Hispanic	No	1	0	2	3
Twilight Academy @ Fowler	4	Male	White	No	1	0	1	4
Twilight Academy @ Fowler	4	Male	White	Yes	1	0	0	2
Twilight Academy @ Fowler	5	Female	Black	No	0	0	2	4
Twilight Academy @ Fowler	5	Female	Black	Yes	0	0	0	2
Twilight Academy @ Fowler	5	Female	Hispanic	No	0	1	1	3
Twilight Academy @ Fowler	5	Female	Hispanic	Yes	0	0	1	0
Twilight Academy @ Fowler	5	Female	White	No	0	0	0	2
Twilight Academy @ Fowler	5	Female	White	Yes	0	0	0	2
Twilight Academy @ Fowler	5	Male	Black	No	3	0	4	9
Twilight Academy @ Fowler	5	Male	Black	Yes	1	1	1	1
Twilight Academy @ Fowler	5	Male	Hispanic	No	0	0	2	3
Twilight Academy @ Fowler	5	Male	White	No	0	0	2	4
Twilight Academy @ Fowler	5	Male	White	Yes	0	0	1	2
Twilight Academy @ Fowler	6	Female	Black	No	1	0	0	5
Twilight Academy @ Fowler	6	Female	Black	Yes	0	0	0	1
Twilight Academy @ Fowler	6	Female	Hispanic	No	0	0	0	5
Twilight Academy @ Fowler	6	Female	Hispanic	Yes	0	0	0	1
Twilight Academy @ Fowler	6	Female	White	No	0	0	0	1
Twilight Academy @ Fowler	6	Female	White	Yes	0	0	0	2
Twilight Academy @ Fowler	6	Male	Black	No	1	1	3	8
Twilight Academy @ Fowler	6	Male	Black	Yes	0	0	0	4
Twilight Academy @ Fowler	6	Male	Hispanic	No	0	0	0	5
Twilight Academy @ Fowler	6	Male	White	No	0	0	0	4
Twilight Academy @ Fowler	6	Male	White	Yes	0	0	0	1
Twilight Academy @ Fowler	7	Female	Black	No	0	0	1	4
Twilight Academy @ Fowler	7	Female	Black	Yes	0	0	0	1
Twilight Academy @ Fowler	7	Female	Hispanic	No	0	0	0	5
Twilight Academy @ Fowler	7	Female	Hispanic	Yes	0	0	0	1
Twilight Academy @ Fowler	7	Female	White	No	0	0	0	1
Twilight Academy @ Fowler	7	Female	White	Yes	0	0	0	2
Twilight Academy @ Fowler	7	Male	Black	No	2	0	0	12
Twilight Academy @ Fowler	7	Male	Black	Yes	0	1	1	2
Twilight Academy @ Fowler	7	Male	Hispanic	No	0	0	0	5
Twilight Academy @ Fowler	7	Male	White	No	2	0	0	2
Twilight Academy @ Fowler	7	Male	White	Yes	0	0	0	1
Twilight Academy @ Fowler	8	Female	Black	No	0	0	0	4
Twilight Academy @ Fowler	8	Female	Black	Yes	0	0	0	1
Twilight Academy @ Fowler	8	Female	Hispanic	No	0	1	3	1
Twilight Academy @ Fowler	8	Female	Hispanic	Yes	0	0	0	1
Twilight Academy @ Fowler	8	Female	White	No	0	0	1	0
Twilight Academy @ Fowler	8	Female	White	Yes	0	0	1	0
Twilight Academy @ Fowler	8	Male	Black	No	2	0	2	7
Twilight Academy @ Fowler	8	Male	Black	Yes	0	0	2	3
Twilight Academy @ Fowler	8	Male	Hispanic	No	0	2	0	4
Twilight Academy @ Fowler	8	Male	White	No	1	1	1	1
Twilight Academy @ Fowler	8	Male	White	Yes	1	1	0	0
Twilight Academy @ Fowler	9	Female	Black	No	0	0	0	4
Twilight Academy @ Fowler	9	Female	Black	Yes	0	0	0	1
Twilight Academy @ Fowler	9	Female	Hispanic	No	4	0	0	2
Twilight Academy @ Fowler	9	Female	Hispanic	Yes	0	0	1	0
Twilight Academy @ Fowler	9	Female	White	No	1	0	0	1
Twilight Academy @ Fowler	9	Female	White	Yes	1	0	0	0
Twilight Academy @ Fowler	9	Male	Black	No	4	0	0	5
Twilight Academy @ Fowler	9	Male	Black	Yes	1	0	0	2
Twilight Academy @ Fowler	9	Male	Hispanic	No	2	0	0	2
Twilight Academy @ Fowler	9	Male	White	No	3	0	0	1
Twilight Academy @ Fowler	9	Male	White	Yes	1	1	0	0
Twilight Academy @ Fowler	10	Female	Black	No	3	0	0	1
Twilight Academy @ Fowler	10	Female	Black	Yes	1	0	0	0
Twilight Academy @ Fowler	10	Female	Hispanic	No	6	0	0	0
Twilight Academy @ Fowler	10	Female	Hispanic	Yes	1	0	0	0
Twilight Academy @ Fowler	10	Female	White	No	2	0	0	0
Twilight Academy @ Fowler	10	Female	White	Yes	1	0	0	0
Twilight Academy @ Fowler	10	Male	Black	No	9	0	0	0
Twilight Academy @ Fowler	10	Male	Black	Yes	3	0	0	0
Twilight Academy @ Fowler	10	Male	Hispanic	No	4	0	0	0
Twilight Academy @ Fowler	10	Male	White	No	4	0	0	0
Twilight Academy @ Fowler	10	Male	White	Yes	2	0	0	0
Twilight Academy @ Henninger	1	Female	Black	No	4	1	10	22
Twilight Academy @ Henninger	1	Female	Black	Yes	0	1	0	1
Twilight Academy @ Henninger	1	Female	Hispanic	No	1	1	1	6
Twilight Academy @ Henninger	1	Female	Other	No	1	1	0	2
Twilight Academy @ Henninger	1	Female	White	No	4	3	2	10
Twilight Academy @ Henninger	1	Female	White	Yes	1	0	0	4
Twilight Academy @ Henninger	1	Male	Black	No	6	5	6	27
Twilight Academy @ Henninger	1	Male	Black	Yes	2	0	1	7
Twilight Academy @ Henninger	1	Male	Hispanic	No	1	0	1	6
Twilight Academy @ Henninger	1	Male	Hispanic	Yes	0	0	1	0
Twilight Academy @ Henninger	1	Male	Other	No	1	0	0	3
Twilight Academy @ Henninger	1	Male	White	No	3	4	5	5
Twilight Academy @ Henninger	1	Male	White	Yes	0	0	1	6
Twilight Academy @ Henninger	2	Female	Black	No	3	3	4	25
Twilight Academy @ Henninger	2	Female	Black	Yes	0	0	1	1
Twilight Academy @ Henninger	2	Female	Hispanic	No	2	1	0	6
Twilight Academy @ Henninger	2	Female	Other	No	0	0	1	2
Twilight Academy @ Henninger	2	Female	White	No	1	3	3	10
Twilight Academy @ Henninger	2	Female	White	Yes	0	1	0	4
Twilight Academy @ Henninger	2	Male	Black	No	4	0	8	32
Twilight Academy @ Henninger	2	Male	Black	Yes	2	0	2	7
Twilight Academy @ Henninger	2	Male	Hispanic	No	1	0	0	7
Twilight Academy @ Henninger	2	Male	Hispanic	Yes	0	0	0	1
Twilight Academy @ Henninger	2	Male	Other	No	0	1	0	3
Twilight Academy @ Henninger	2	Male	White	No	5	1	4	7
Twilight Academy @ Henninger	2	Male	White	Yes	1	0	0	5
Twilight Academy @ Henninger	3	Female	Black	No	3	4	7	26
Twilight Academy @ Henninger	3	Female	Black	Yes	1	0	0	2
Twilight Academy @ Henninger	3	Female	Hispanic	No	1	1	2	6
Twilight Academy @ Henninger	3	Female	Other	No	0	0	1	2
Twilight Academy @ Henninger	3	Female	White	No	2	1	4	12
Twilight Academy @ Henninger	3	Female	White	Yes	0	0	1	5
Twilight Academy @ Henninger	3	Male	Black	No	2	1	5	35
Twilight Academy @ Henninger	3	Male	Black	Yes	2	1	0	6
Twilight Academy @ Henninger	3	Male	Hispanic	No	0	1	3	4
Twilight Academy @ Henninger	3	Male	Hispanic	Yes	0	0	0	1
Twilight Academy @ Henninger	3	Male	Other	No	1	0	0	3
Twilight Academy @ Henninger	3	Male	White	No	2	3	9	9
Twilight Academy @ Henninger	3	Male	White	Yes	0	0	0	6
Twilight Academy @ Henninger	4	Female	Black	No	4	5	4	27
Twilight Academy @ Henninger	4	Female	Black	Yes	2	0	0	2
Twilight Academy @ Henninger	4	Female	Hispanic	No	1	1	0	9
Twilight Academy @ Henninger	4	Female	Other	No	0	0	2	2
Twilight Academy @ Henninger	4	Female	White	No	3	1	3	15
Twilight Academy @ Henninger	4	Female	White	Yes	0	0	0	5
Twilight Academy @ Henninger	4	Male	Black	No	4	1	6	32
Twilight Academy @ Henninger	4	Male	Black	Yes	1	0	0	8
Twilight Academy @ Henninger	4	Male	Hispanic	No	2	0	2	4
